;1.0;3.0;5.0;7.0;type;pop;continent
NewConnections2025_adj_er-1er-1;843938.2091264725;0.0;105090.05433654785;254.40616035461426;adj;NewConnections2025;other
ElecPop2030_orig_er-1er-1;4836696.035609245;336351.7294330597;566466.7992477417;6447.549146652222;orig;ElecPop2030;other
ElecPop_orig_er-1er-1;1218591.5830430984;2858.695384979248;1484.9184913635254;0.0;orig;ElecPop;other
Pop_orig_er-1er-1;4413692.976984024;290695.3554086685;464267.63971710205;5525.39782333374;orig;Pop;other
NewConnections2030_orig_er-1er-1;1296782.059701085;339210.42481803894;462861.6642770767;4956.345010399818;orig;NewConnections2030;other
NewConnections2025_orig_er-1er-1;843938.2091264725;0.0;105090.05433654785;254.40616035461426;orig;NewConnections2025;other
ElecPop2030_adj_et-1et-1;87202765.63853942;9651890.75399424;29446163.87273646;241912.1226158142;adj;ElecPop2030;other
ElecPop_adj_et-1et-1;18289779.811659716;49425.98981545895;159745.15848874257;1013.0097608566284;adj;ElecPop;other
Pop_adj_et-1et-1;69594612.2680893;7165277.394021988;21626190.885429382;179421.6191587448;adj;Pop;other
NewConnections2030_adj_et-1et-1;29273281.921185017;8870902.756126106;7639558.361879826;110683.07482278347;adj;NewConnections2030;other
NewConnections2025_adj_et-1et-1;30298770.11586237;830413.9752745628;1188107.7542877197;8411.0586643219;adj;NewConnections2025;other
ElecPop2030_orig_et-1et-1;110036740.99668227;9651890.75399424;6752218.9826970175;124721.93587875366;orig;ElecPop2030;other
ElecPop_orig_et-1et-1;18334746.431805514;49425.98981545895;115432.587232105;393.94230556488037;orig;ElecPop;other
Pop_orig_et-1et-1;86492727.24186707;7165277.394021988;4831983.826023102;92409.10252857208;orig;Pop;other
NewConnections2030_orig_et-1et-1;31245423.324967265;8870902.756126106;5679543.819596291;100528.03758442402;orig;NewConnections2030;other
NewConnections2025_orig_et-1et-1;30298770.11586237;830413.9752745628;1188107.7542877197;8411.0586643219;orig;NewConnections2025;other
ElecPop2030_adj_ga-1ga-1;1414115.373559475;30808.192092295245;27892.36310005188;5942.876373767853;adj;ElecPop2030;other
ElecPop_adj_ga-1ga-1;1204034.1617264748;4856.998757128164;1920.1282939910889;355.5169048309326;adj;ElecPop;other
Pop_adj_ga-1ga-1;1645516.1954669952;35083.62172269821;29326.358556747437;6195.68953371048;adj;Pop;other
NewConnections2030_adj_ga-1ga-1;357499.800945282;13542.009697556496;5262.216590881348;757.440493106842;adj;NewConnections2030;other
NewConnections2025_adj_ga-1ga-1;427527.90967714787;23746.76205444336;2167.827100753784;0.0;adj;NewConnections2025;other
ElecPop2030_orig_ga-1ga-1;1437775.1880497932;32703.81913506563;7594.126258850098;685.6716818809509;orig;ElecPop2030;other
ElecPop_orig_ga-1ga-1;1205785.2838206291;4982.4452388328755;327.30781173706055;71.76881122589111;orig;ElecPop;other
Pop_orig_ga-1ga-1;1670512.7725782394;37071.738891124725;7792.264404296875;745.0894064903259;orig;Pop;other
NewConnections2030_orig_ga-1ga-1;357499.800945282;13542.009697556496;5262.216590881348;757.440493106842;orig;NewConnections2030;other
NewConnections2025_orig_ga-1ga-1;427527.90967714787;23746.76205444336;2167.827100753784;0.0;orig;NewConnections2025;other
ElecPop2030_adj_gh-1gh-1;13336865.909732953;861159.4662787914;1623027.7588236332;39220.847754478455;adj;ElecPop2030;other
ElecPop_adj_gh-1gh-1;22599065.569652423;95242.67159748077;117580.93578505516;4930.837026596069;adj;ElecPop;other
Pop_adj_gh-1gh-1;24950008.22053528;818634.2825555801;1489877.4318695068;37791.721043109894;adj;Pop;other
NewConnections2030_adj_gh-1gh-1;6035414.072500944;956402.1378762722;469841.85029029846;27823.327996343374;adj;NewConnections2030;other
NewConnections2025_adj_gh-1gh-1;6626495.620450497;0.0;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_gh-1gh-1;14575319.034267083;861159.4662787914;399493.60987210274;24301.872171878815;orig;ElecPop2030;other
ElecPop_orig_gh-1gh-1;22690973.353120193;95242.67159748077;27631.41125559807;2972.578088283539;orig;ElecPop;other
Pop_orig_gh-1gh-1;26088733.25444126;818634.2825555801;365598.49994659424;23345.61906003952;orig;Pop;other
NewConnections2030_orig_gh-1gh-1;6078679.779399723;956402.1378762722;427125.0211277008;27274.450260162354;orig;NewConnections2030;other
NewConnections2025_orig_gh-1gh-1;6626495.620450497;0.0;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_gn-1gn-1;6486373.463451266;700725.0051474571;5642926.571655273;135505.47387599945;adj;ElecPop2030;other
ElecPop_adj_gn-1gn-1;4221684.752552152;12387.457051873207;1054571.8891296387;2905.420249938965;adj;ElecPop;other
Pop_adj_gn-1gn-1;6959298.035898209;540926.7123602629;4978924.369289398;104990.66244316101;adj;Pop;other
NewConnections2030_adj_gn-1gn-1;4029178.334503174;713112.4621993303;1984439.7049036026;60458.088827610016;adj;NewConnections2030;other
NewConnections2025_adj_gn-1gn-1;2110329.839929104;0.0;1440599.043937683;6831.90545463562;adj;NewConnections2025;other
ElecPop2030_orig_gn-1gn-1;9591758.990484118;700725.0051474571;2573468.504240036;99578.0142583847;orig;ElecPop2030;other
ElecPop_orig_gn-1gn-1;4768799.169862866;12387.457051873207;507742.26479530334;2620.6272735595703;orig;ElecPop;other
Pop_orig_gn-1gn-1;9729877.564203262;540926.7123602629;2235813.404186249;77522.09924125671;orig;Pop;other
NewConnections2030_orig_gn-1gn-1;4376449.2856657505;713112.4621993303;1640611.7280435562;57015.11452507973;orig;NewConnections2030;other
NewConnections2025_orig_gn-1gn-1;2110329.839929104;0.0;1440599.043937683;6831.90545463562;orig;NewConnections2025;other
ElecPop2030_adj_gq-1gq-1;1123898.3804125786;10819.04197359085;223149.78654384613;1671.1367449760437;adj;ElecPop2030;other
ElecPop_adj_gq-1gq-1;560895.7399334908;1299.2244963645935;12933.75607585907;91.32350206375122;adj;ElecPop;other
Pop_adj_gq-1gq-1;709137.6896152496;6430.935654640198;124321.99188423157;935.3044366836548;adj;Pop;other
NewConnections2030_adj_gq-1gq-1;461730.1803855896;12118.266469955444;33503.88547372818;1070.9257810115814;adj;NewConnections2030;other
NewConnections2025_adj_gq-1gq-1;342683.9132194519;0.0;749.4309921264648;0.0;adj;NewConnections2025;other
ElecPop2030_orig_gq-1gq-1;1332731.4287424088;10819.04197359085;15058.916380882263;928.9585781097412;orig;ElecPop2030;other
ElecPop_orig_gq-1gq-1;571012.3014535904;1299.2244963645935;2822.645686149597;85.87237167358398;orig;ElecPop;other
Pop_orig_gq-1gq-1;825330.1219062805;6430.935654640198;8526.312368392944;538.551661491394;orig;Pop;other
NewConnections2030_orig_gq-1gq-1;478158.0296075344;12118.266469955444;17132.131083011627;1014.8309497833252;orig;NewConnections2030;other
NewConnections2025_orig_gq-1gq-1;342683.9132194519;0.0;749.4309921264648;0.0;orig;NewConnections2025;other
ElecPop2030_adj_gw-1gw-1;1105362.5556488037;106005.95858097076;628642.449552536;5852.918188095093;adj;ElecPop2030;other
ElecPop_adj_gw-1gw-1;723303.8356742859;884.9699912071228;11404.200059890747;0.0;adj;ElecPop;other
Pop_adj_gw-1gw-1;1248127.1041679382;85019.38007831573;504944.37013816833;4655.319969177246;adj;Pop;other
NewConnections2030_adj_gw-1gw-1;518907.5220837593;106890.92857217789;368308.67109680176;2148.741432905197;adj;NewConnections2030;other
NewConnections2025_adj_gw-1gw-1;813938.8449783325;0.0;0.0;778.0769519805908;adj;NewConnections2025;other
ElecPop2030_orig_gw-1gw-1;1392676.8491210938;106005.95858097076;341328.156080246;5852.918188095093;orig;ElecPop2030;other
ElecPop_orig_gw-1gw-1;733041.4457359314;884.9699912071228;1666.5899982452393;0.0;orig;ElecPop;other
Pop_orig_gw-1gw-1;1480258.794429779;85019.38007831573;272812.6798763275;4655.319969177246;orig;Pop;other
NewConnections2030_orig_gw-1gw-1;544221.4471020699;106890.92857217789;342994.7460784912;2148.741432905197;orig;NewConnections2030;other
NewConnections2025_orig_gw-1gw-1;813938.8449783325;0.0;0.0;778.0769519805908;orig;NewConnections2025;other
ElecPop2030_adj_hn-1hn-1;4304888.859109068;556377.3737941799;317629.1846718008;19246.489392000007;adj;ElecPop2030;other
ElecPop_adj_hn-1hn-1;6344696.547790874;60868.84727105718;33379.8076382;1109.8315189999998;adj;ElecPop;other
Pop_adj_hn-1hn-1;7336564.210456384;437387.19687983114;247823.75660200036;14424.704251999998;adj;Pop;other
NewConnections2030_adj_hn-1hn-1;930162.6960820844;393285.33394343563;229470.0076794019;3031.3791394999994;adj;NewConnections2030;other
NewConnections2025_adj_hn-1hn-1;1526632.7486140907;223960.887833909;32992.92311999998;15362.798918500002;adj;NewConnections2025;other
ElecPop2030_orig_hn-1hn-1;4396032.7667591665;556377.3737941799;231455.0397517009;19246.489392000007;orig;ElecPop2030;other
ElecPop_orig_hn-1hn-1;6354419.088049774;60868.84727105718;23856.6839693;1109.8315189999998;orig;ElecPop;other
Pop_orig_hn-1hn-1;7408039.241857384;437387.19687983114;180011.66028500014;14424.704251999998;orig;Pop;other
NewConnections2030_orig_hn-1hn-1;937700.182177485;393285.33394343563;222318.80084490136;3031.3791394999994;orig;NewConnections2030;other
NewConnections2025_orig_hn-1hn-1;1526632.7486140907;223960.887833909;32992.92311999998;15362.798918500002;orig;NewConnections2025;other
ElecPop2030_adj_ht-1ht-1;3862424.817993882;505119.8378531207;3484591.7861745544;1788.638018;adj;ElecPop2030;other
ElecPop_adj_ht-1ht-1;5158435.725896107;2389.827229400001;43367.83255741001;0.0;adj;ElecPop;other
Pop_adj_ht-1ht-1;6983961.713675034;422909.47289008286;2891392.980825015;1490.4779500000006;adj;Pop;other
NewConnections2030_adj_ht-1ht-1;2213002.2003197507;494951.1735468321;838964.0869780019;801.0057406999997;adj;NewConnections2030;other
NewConnections2025_adj_ht-1ht-1;1918138.349329198;12558.491729300034;30127.33678;490.29998300000005;adj;NewConnections2025;other
ElecPop2030_orig_ht-1ht-1;6634960.387932602;505119.8378531207;720937.0940038956;1788.638018;orig;ElecPop2030;other
ElecPop_orig_ht-1ht-1;5200364.232728416;2389.827229400001;1439.3257251;0.0;orig;ElecPop;other
Pop_orig_ht-1ht-1;9280796.512724932;422909.47289008286;601958.6464060012;1490.4779500000006;orig;Pop;other
NewConnections2030_orig_ht-1ht-1;2360106.161317433;494951.1735468321;692249.0833339945;801.0057406999997;orig;NewConnections2030;other
NewConnections2025_orig_ht-1ht-1;1918138.349329198;12558.491729300034;30127.33678;490.29998300000005;orig;NewConnections2025;other
ElecPop2030_adj_ke-1ke-1;44290862.723558545;2487046.67706478;6367728.48827016;42331.68011379242;adj;ElecPop2030;other
ElecPop_adj_ke-1ke-1;16040487.083577989;57126.93167054276;220440.79050410204;367.25217485427856;adj;ElecPop;other
Pop_adj_ke-1ke-1;38987709.91003132;1831574.306796074;4742884.502592087;30739.359587192535;adj;Pop;other
NewConnections2030_adj_ke-1ke-1;13638188.535248756;2536232.095508337;1428248.6887562275;18170.0508954525;adj;NewConnections2030;other
NewConnections2025_adj_ke-1ke-1;14084521.263204575;7941.513262748718;239277.48319625854;2302.011499404907;adj;NewConnections2025;other
ElecPop2030_orig_ke-1ke-1;49585344.220051885;2487046.67706478;1181308.506713267;22591.145411491394;orig;ElecPop2030;other
ElecPop_orig_ke-1ke-1;16245625.205378411;57126.93167054276;15620.437172536185;238.25627183914185;orig;ElecPop;other
Pop_orig_ke-1ke-1;42946937.35960388;1831574.306796074;861680.3093585968;16435.099128246307;orig;Pop;other
NewConnections2030_orig_ke-1ke-1;14118246.106192589;2536232.095508337;957651.4621772766;16435.654832601547;orig;NewConnections2030;other
NewConnections2025_orig_ke-1ke-1;14084521.263204575;7941.513262748718;239277.48319625854;2302.011499404907;orig;NewConnections2025;other
ElecPop2030_adj_kh-1kh-1;14057985.183216045;405840.58686488395;676081.9030600039;21481.73720249993;adj;ElecPop2030;other
ElecPop_adj_kh-1kh-1;4379614.182126198;3409.7428312000065;1192.145463;394.51005900000007;adj;ElecPop;other
Pop_adj_kh-1kh-1;14555169.896604653;325477.5875970848;538637.3738750023;17398.2223035;adj;Pop;other
NewConnections2030_adj_kh-1kh-1;1636429.1365051973;409250.32969608734;190480.27791299895;10034.869225499999;adj;NewConnections2030;other
NewConnections2025_adj_kh-1kh-1;2837284.503285891;0.0;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_kh-1kh-1;14593599.692112094;405840.58686488395;152848.17709000033;9100.954276500002;orig;ElecPop2030;other
ElecPop_orig_kh-1kh-1;4381007.985644198;3409.7428312000065;170.20683300000002;22.645171;orig;ElecPop;other
Pop_orig_kh-1kh-1;14982253.65671268;325477.5875970848;121695.81958399992;7256.016486500004;orig;Pop;other
NewConnections2030_orig_kh-1kh-1;1674802.3002732059;409250.32969608734;153018.38392300034;9123.5994475;orig;NewConnections2030;other
NewConnections2025_orig_kh-1kh-1;2837284.503285891;0.0;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_km-1km-1;536063.1229579999;4855.138336500008;191202.403888;0;adj;ElecPop2030;other
ElecPop_adj_km-1km-1;367955.173682;223.94790550000002;160.21129000000002;0;adj;ElecPop;other
Pop_adj_km-1km-1;653268.908929;3333.952393000016;125611.93514800009;0;adj;Pop;other
NewConnections2030_adj_km-1km-1;95120.52676699997;5079.086242000009;110039.260545;0;adj;NewConnections2030;other
NewConnections2025_adj_km-1km-1;143297.77027899993;0.0;81323.35259000001;0;adj;NewConnections2025;other
ElecPop2030_orig_km-1km-1;536063.1229579999;4855.138336500008;191202.403888;0;orig;ElecPop2030;other
ElecPop_orig_km-1km-1;367955.173682;223.94790550000002;160.21129000000002;0;orig;ElecPop;other
Pop_orig_km-1km-1;653268.908929;3333.952393000016;125611.93514800009;0;orig;Pop;other
NewConnections2030_orig_km-1km-1;95120.52676699997;5079.086242000009;110039.260545;0;orig;NewConnections2030;other
NewConnections2025_orig_km-1km-1;143297.77027899993;0.0;81323.35259000001;0;orig;NewConnections2025;other
ElecPop2030_adj_lr-1lr-1;3760537.547384262;528071.1116683483;875917.7189006805;27194.31236553192;adj;ElecPop2030;other
ElecPop_adj_lr-1lr-1;1536958.597606659;1430.6086604595184;2874.217700958252;75.86024761199951;adj;ElecPop;other
Pop_adj_lr-1lr-1;3382665.710193634;410522.39143013954;680659.92395401;21142.549762248993;adj;Pop;other
NewConnections2030_adj_lr-1lr-1;1926101.5257892609;529501.7203288078;286436.3401737213;13299.79130101204;adj;NewConnections2030;other
NewConnections2025_adj_lr-1lr-1;2352054.5975341797;0.0;166.21209716796875;0.0;adj;NewConnections2025;other
ElecPop2030_orig_lr-1lr-1;4410822.702676773;528071.1116683483;240662.40850639343;12164.467467308044;orig;ElecPop2030;other
ElecPop_orig_lr-1lr-1;1539408.461069107;1430.6086604595184;438.32719802856445;61.887288093566895;orig;ElecPop;other
Pop_orig_lr-1lr-1;3888730.806036949;410522.39143013954;186258.29175949097;9479.086113452911;orig;Pop;other
NewConnections2030_orig_lr-1lr-1;1972676.7788937092;529501.7203288078;240934.52361488342;12226.354755401611;orig;NewConnections2030;other
NewConnections2025_orig_lr-1lr-1;2352054.5975341797;0.0;166.21209716796875;0.0;orig;NewConnections2025;other
ElecPop2030_adj_ls-1ls-1;1164908.1009073257;20496.813534498215;614495.885781765;3991.250126838684;adj;ElecPop2030;other
ElecPop_adj_ls-1ls-1;896751.5946378708;1163.6000020503998;24274.42985200882;146.6999988555908;adj;ElecPop;other
Pop_adj_ls-1ls-1;1524466.9601783752;18137.020042419434;534864.6705169678;3464.8499851226807;adj;Pop;other
NewConnections2030_adj_ls-1ls-1;813762.4608511925;21660.413536548615;49526.52291512489;3744.5765884816647;adj;NewConnections2030;other
NewConnections2025_adj_ls-1ls-1;478477.2176594734;0.0;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_ls-1ls-1;1754393.8197360039;20496.813534498215;25371.154759407043;3630.2623205184937;orig;ElecPop2030;other
ElecPop_orig_ls-1ls-1;920397.5844845772;1163.6000020503998;676.5000047683716;98.63999938964844;orig;ElecPop;other
Pop_orig_ls-1ls-1;2037863.5306663513;18137.020042419434;21810.610027313232;3122.3399868011475;orig;Pop;other
NewConnections2030_orig_ls-1ls-1;837257.0032707155;21660.413536548615;26047.654764175415;3728.902319908142;orig;NewConnections2030;other
NewConnections2025_orig_ls-1ls-1;478477.2176594734;0.0;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_mg-1mg-1;13609623.468866587;780506.3874483546;17155699.895271897;710078.8658328056;adj;ElecPop2030;other
ElecPop_adj_mg-1mg-1;3355621.6672456264;4909.583568171598;586856.456204772;253.34162092208862;adj;ElecPop;other
Pop_adj_mg-1mg-1;8809870.838392258;521480.49914216995;10944654.555167198;471628.2951602936;adj;Pop;other
NewConnections2030_adj_mg-1mg-1;6304911.901971102;346904.7875510007;7624729.836975098;129746.51999759674;adj;NewConnections2030;other
NewConnections2025_adj_mg-1mg-1;4357213.215625286;438511.18343770504;5122420.8559036255;141383.0260848999;adj;NewConnections2025;other
ElecPop2030_orig_mg-1mg-1;19032282.447720766;780506.3874483546;11758142.792482018;710078.8658328056;orig;ElecPop2030;other
ElecPop_orig_mg-1mg-1;3376160.234148741;4909.583568171598;566317.8893016577;253.34162092208862;orig;ElecPop;other
Pop_orig_mg-1mg-1;12423906.564825058;521480.49914216995;7347285.333310127;471628.2951602936;orig;Pop;other
NewConnections2030_orig_mg-1mg-1;6729560.220501184;346904.7875510007;7202039.828687429;129746.51999759674;orig;NewConnections2030;other
NewConnections2025_orig_mg-1mg-1;4357213.215625286;438511.18343770504;5122420.8559036255;141383.0260848999;orig;NewConnections2025;other
ElecPop2030_adj_ml-1ml-1;11439170.130936146;1801876.9994170666;8725705.256650925;47815.14790534973;adj;ElecPop2030;other
ElecPop_adj_ml-1ml-1;5859117.503654003;24281.03162765503;33750.23134803772;311.14492416381836;adj;ElecPop;other
Pop_adj_ml-1ml-1;9978641.27820015;1357018.626007557;6159212.497409821;35762.663868904114;adj;Pop;other
NewConnections2030_adj_ml-1ml-1;6001809.305782318;1826158.0310447216;2101947.4276590347;30167.472482681274;adj;NewConnections2030;other
NewConnections2025_adj_ml-1ml-1;3080038.370123863;0.0;101324.22518920898;864.3062915802002;adj;NewConnections2025;other
ElecPop2030_orig_ml-1ml-1;18776282.58392048;1801876.9994170666;1403186.7471690178;33221.204402923584;orig;ElecPop2030;other
ElecPop_orig_ml-1ml-1;5888398.905808449;24281.03162765503;4720.895317554474;59.078800201416016;orig;ElecPop;other
Pop_orig_ml-1ml-1;15140926.010753632;1357018.626007557;1007959.8394203186;24730.58930492401;orig;Pop;other
NewConnections2030_orig_ml-1ml-1;6798421.907463312;1826158.0310447216;1306583.4161014557;28918.88235926628;orig;NewConnections2030;other
NewConnections2025_orig_ml-1ml-1;3080038.370123863;0.0;101324.22518920898;864.3062915802002;orig;NewConnections2025;other
ElecPop2030_adj_mm-1mm-1;27056912.405813664;1388214.545561782;8288968.4034051625;385694.2551493032;adj;ElecPop2030;other
ElecPop_adj_mm-1mm-1;23654733.549470056;23392.338825349994;572205.548279629;28664.001769699997;adj;ElecPop;other
Pop_adj_mm-1mm-1;42608863.174276665;1204419.8607414507;7552054.79188411;353541.2862194005;adj;Pop;other
NewConnections2030_adj_mm-1mm-1;4565144.774957829;1411606.8843870945;3879700.0343791237;173225.26906989882;adj;NewConnections2030;other
NewConnections2025_adj_mm-1mm-1;9037562.89283908;0.0;2971271.25191599;49588.19984299995;adj;NewConnections2025;other
ElecPop2030_orig_mm-1mm-1;29138479.83647709;1388214.545561782;6272395.289608332;321039.8127732989;orig;ElecPop2030;other
ElecPop_orig_mm-1mm-1;23752970.68824306;23392.338825349994;477067.58915362926;25564.822122700003;orig;ElecPop;other
Pop_orig_mm-1mm-1;44468729.35882982;1204419.8607414507;5750287.756910027;295732.1264303996;orig;Pop;other
NewConnections2030_orig_mm-1mm-1;4669951.09061799;1411606.8843870945;3778167.6950027277;169967.63415559873;orig;NewConnections2030;other
NewConnections2025_orig_mm-1mm-1;9037562.89283908;0.0;2971271.25191599;49588.19984299995;orig;NewConnections2025;other
ElecPop2030_adj_mn-1mn-1;1147812.0076891012;109855.23930163206;87744.86537660027;12214.772544100042;adj;ElecPop2030;other
ElecPop_adj_mn-1mn-1;2328476.2307089;3711.3415661652957;5564.803110400003;477.4813094999999;adj;ElecPop;other
Pop_adj_mn-1mn-1;2472700.0994669977;83537.85511829959;68637.17784349997;9336.229564500018;adj;Pop;other
NewConnections2030_adj_mn-1mn-1;273579.364454409;113566.5808677971;93309.6684870003;7985.248882499985;adj;NewConnections2030;other
NewConnections2025_adj_mn-1mn-1;517788.8182320976;0.0;0.0;67.10713;adj;NewConnections2025;other
ElecPop2030_orig_mn-1mn-1;1152561.0951026012;109855.23930163206;87744.86537660027;7465.685130599988;orig;ElecPop2030;other
ElecPop_orig_mn-1mn-1;2328643.5255704;3711.3415661652957;5564.803110400003;310.1864479999999;orig;ElecPop;other
Pop_orig_mn-1mn-1;2476316.5157719967;83537.85511829959;68637.17784349997;5719.813259499995;orig;Pop;other
NewConnections2030_orig_mn-1mn-1;273855.8488888088;113566.5808677971;93309.6684870003;7708.764448099983;orig;NewConnections2030;other
NewConnections2025_orig_mn-1mn-1;517788.8182320976;0.0;0.0;67.10713;orig;NewConnections2025;other
ElecPop2030_adj_mr-1mr-1;2596101.0315891504;450319.7733724117;1379195.013929367;21636.889305114746;adj;ElecPop2030;other
ElecPop_adj_mr-1mr-1;1787890.7841991186;9161.792310595512;36350.96637916565;19.60388946533203;adj;ElecPop;other
Pop_adj_mr-1mr-1;2488270.466316223;371930.6675248146;1143474.3533668518;17530.00458431244;adj;Pop;other
NewConnections2030_adj_mr-1mr-1;1750167.6010372639;122681.13820647448;233566.102558136;6588.193547487259;adj;NewConnections2030;other
NewConnections2025_adj_mr-1mr-1;755446.1118462086;336800.426631093;21562.859649658203;461.46997833251953;adj;NewConnections2025;other
ElecPop2030_orig_mr-1mr-1;3785233.682241082;450319.7733724117;204116.90640449524;7969.205194473267;orig;ElecPop2030;other
ElecPop_orig_mr-1mr-1;1817974.36199224;9161.792310595512;6529.4361782073975;0.0;orig;ElecPop;other
Pop_orig_mr-1mr-1;3475173.8362197876;371930.6675248146;168159.65104675293;6450.730631828308;orig;Pop;other
NewConnections2030_orig_mr-1mr-1;1795178.7624390125;122681.13820647448;189083.4826567173;6082.88471531868;orig;NewConnections2030;other
NewConnections2025_orig_mr-1mr-1;755446.1118462086;336800.426631093;21562.859649658203;461.46997833251953;orig;NewConnections2025;other
ElecPop2030_adj_mz-1mz-1;16362335.59397317;7574203.248889987;10743474.857155988;182008.21097139898;adj;ElecPop2030;other
ElecPop_adj_mz-1mz-1;8819918.21360015;55712.75190418442;146957.70928078005;1702.6129421752412;adj;ElecPop;other
Pop_adj_mz-1mz-1;14347075.38690567;5413120.564153671;7725214.628338814;130335.48988580704;adj;Pop;other
NewConnections2030_adj_mz-1mz-1;11457129.733487606;3742934.8998144865;2209527.5483727455;138381.73246324062;adj;NewConnections2030;other
NewConnections2025_adj_mz-1mz-1;5482294.093931198;3886981.097123146;57958.42277145386;483.5660448074341;adj;NewConnections2025;other
ElecPop2030_orig_mz-1mz-1;25817295.2737033;7574203.248889987;1337604.0747647285;134180.29099421087;orig;ElecPop2030;other
ElecPop_orig_mz-1mz-1;8956517.57944135;55712.75190418442;10962.904044628143;1098.052337126108;orig;ElecPop;other
Pop_orig_mz-1mz-1;21151903.303554535;5413120.564153671;955642.2347307205;95974.57991456985;orig;Pop;other
NewConnections2030_orig_mz-1mz-1;12380834.400100827;3742934.8998144865;1290608.5562143326;133717.4950618744;orig;NewConnections2030;other
NewConnections2025_orig_mz-1mz-1;5482294.093931198;3886981.097123146;57958.42277145386;483.5660448074341;orig;NewConnections2025;other
ElecPop2030_adj_na-1na-1;1059380.2098734379;756291.374106416;146766.72010421753;25640.504984140396;adj;ElecPop2030;other
ElecPop_adj_na-1na-1;1275553.470409155;73994.6395746381;42420.271852493286;1706.933634519577;adj;ElecPop;other
Pop_adj_na-1na-1;1418314.254940033;747158.6709274054;165752.47618675232;24609.442476272583;adj;Pop;other
NewConnections2030_adj_na-1na-1;467572.46121023595;340057.2327060206;117782.2344276607;9982.808086846024;adj;NewConnections2030;other
NewConnections2025_adj_na-1na-1;497681.78465142846;490228.78087699413;4472.243450164795;83.21218490600586;adj;NewConnections2025;other
ElecPop2030_orig_na-1na-1;1120855.6214783192;756291.374106416;101264.84982967377;9666.963653802872;orig;ElecPop2030;other
ElecPop_orig_na-1na-1;1298705.2691533566;73994.6395746381;20661.15828227997;314.24846053123474;orig;ElecPop;other
Pop_orig_na-1na-1;1494468.6800861359;747158.6709274054;105225.5896320343;8981.903884887695;orig;Pop;other
NewConnections2030_orig_na-1na-1;467985.7391259186;340057.2327060206;117453.76467084885;9897.999927975237;orig;NewConnections2030;other
NewConnections2025_orig_na-1na-1;497681.78465142846;490228.78087699413;4472.243450164795;83.21218490600586;orig;NewConnections2025;other
ElecPop2030_adj_ne-1ne-1;15133369.3606596;2526003.6381378174;13730158.528553009;67368.66840076447;adj;ElecPop2030;other
ElecPop_adj_ne-1ne-1;4347548.0825891495;14009.273980140686;82494.52404403687;125.52924633026123;adj;ElecPop;other
Pop_adj_ne-1ne-1;10401993.59359932;1455396.8458228111;7914484.024742126;38673.363262176514;adj;Pop;other
NewConnections2030_adj_ne-1ne-1;10897488.637343407;1450207.5156126022;3877913.1417570114;48657.739198207855;adj;NewConnections2030;other
NewConnections2025_adj_ne-1ne-1;4121228.7526187897;1089805.4073143005;71039.2227859497;228.42827987670898;adj;NewConnections2025;other
ElecPop2030_orig_ne-1ne-1;26927995.44595146;2526003.6381378174;1952636.5349235535;50264.576738357544;orig;ElecPop2030;other
ElecPop_orig_ne-1ne-1;4423664.071378708;14009.273980140686;6457.994071960449;46.0704288482666;orig;ElecPop;other
Pop_orig_ne-1ne-1;17203785.987656593;1455396.8458228111;1122537.5983276367;28827.395619392395;orig;Pop;other
NewConnections2030_orig_ne-1ne-1;12890231.078323841;1450207.5156126022;1888055.3048210144;45773.13515377045;orig;NewConnections2030;other
NewConnections2025_orig_ne-1ne-1;4121228.7526187897;1089805.4073143005;71039.2227859497;228.42827987670898;orig;NewConnections2025;other
ElecPop2030_adj_ng-1ng-1;150049436.33577654;5642418.785260497;48922850.43647675;9100.331426620483;adj;ElecPop2030;other
ElecPop_adj_ng-1ng-1;65374211.75104023;100187.06821030201;2497882.8734273463;382.15155506134033;adj;ElecPop;other
Pop_adj_ng-1ng-1;134585360.66928864;4660470.327908993;41623914.0563221;7695.605741024017;adj;Pop;other
NewConnections2030_adj_ng-1ng-1;68874004.74560809;4280811.969703436;6683719.240261793;4444.863153934479;adj;NewConnections2030;other
NewConnections2025_adj_ng-1ng-1;40777143.06694031;1461793.8897151947;592575.7117805481;0.0;adj;NewConnections2025;other
ElecPop2030_orig_ng-1ng-1;194206187.87879542;5642418.785260497;4771479.936733781;4034.9971923828125;orig;ElecPop2030;other
ElecPop_orig_ng-1ng-1;67808166.6152232;100187.06821030201;64178.8123106375;131.3484888076782;orig;ElecPop;other
Pop_orig_ng-1ng-1;172396523.55147743;4660470.327908993;3817321.7564868927;3381.2402834892273;orig;Pop;other
NewConnections2030_orig_ng-1ng-1;71314936.00627601;4280811.969703436;4243083.037362814;4166.345681190491;orig;NewConnections2030;other
NewConnections2025_orig_ng-1ng-1;40777143.06694031;1461793.8897151947;592575.7117805481;0.0;orig;NewConnections2025;other
ElecPop2030_adj_ni-1ni-1;2679231.2233478324;424679.9413842813;351214.86373301345;19357.6705611999;adj;ElecPop2030;other
